# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#OTU ID,DGF0001,DGF0005,DGF0006,DGF0008,DGF0011,DGF0012,DGF0013,DGF0018,DGF0022,DGF0023,DGF0027,DGF0028,DGF0032,DGF0034,DGF0036,DGF0037,DGF0040,DGF0042,DGF0045,DGF0048,DGF0050,DGF0052,DGF0058,DGF0059,DGF0062,DGF0063,DGF0064,DGF0065,DGF0070,DGF0075,DGF0076,DGF0082,DGF0085,DGF0088,DGF0092,DGF0102,DGF0103,DGF0104,DGF0110,DGF0112,DGF0113,DGF0116,DGF0117,DGF0119,DGF0120,DGF0128,DGF0132,DGF0134,DGF0137,DGF0138,DGF0143,DGF0148,DGF0150,DGF0153,DGF0155,DGF0156,DGF0157,DGF0160,DGF0163,DGF0170,DGF0171,DGF0172,DGF0173,DGF0177,DGF0179,DGF0181,DGF0190,DGF0191,DGF0194,DGF0196,DGF0198,DGF0199,DGF0201,DGF0205,DGF0214,DGF0217
c7d138d4de3d0a44b01fb3935ae67099,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21832,110,25,0
939a7a00bf77434cb886a0bc6c321a8d,0,0,0,0,0,0,0,2338,215,239,0,0,22,0,19,0,0,0,0,0,5,18235,0,7,0,0,0,0,136,0,92,108,769,39,0,0,0,0,0,0,0,1009,0,0,0,179,0,0,0,0,0,66,0,0,0,0,39,0,0,0,0,0,0,0,11,1321,0,0,0,0,0,0,0,0,0,0
c0dc53aad260a1b951b7f99966251c7c,9,19,0,0,43,3,0,0,0,198,0,5183,0,597,0,111,5610,0,0,83,0,0,0,0,1331,11,0,0,0,0,0,0,0,0,0,1108,3200,0,17,477,0,0,0,0,0,0,0,14,120,49,2684,0,0,0,1278,0,0,270,46,161,0,0,0,0,0,0,1291,0,17,0,0,0,0,43,0,0
92ddded851047d5def065c13900fff10,0,0,0,0,63,0,0,0,0,0,0,328,0,1156,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1438,0,0,0,0,0,244,0,0,1644,1468,0,0,0,0,0,95,0,11381,21,664,0,120,323,0,0,0,1152,1240,0,0,0,143,0,846,0,0
f48e4875a862ccef109338836f7fd5a9,0,71,0,0,0,7,0,0,142,0,0,0,0,0,14760,0,0,42,0,7,227,102,6,132,0,0,0,248,722,223,52,0,2105,0,0,0,0,0,75,0,0,155,1268,0,0,2803,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
eb61d4ef8cfd0cc07eb15bf9a6939e48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,22778
e264868b6f2752c39a4cf5eb82d6470c,0,0,9,0,589,0,0,0,0,0,0,94,0,2924,0,0,0,0,0,0,419,74,37,0,0,0,0,1022,0,0,259,0,0,0,0,0,0,1679,0,8834,219,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,4099,0,0,0,186,0,145,0,114,0,0,0,1613,66,0,0,0,0,0,0
a7c3d7799d8ddc67c43b3671a2c88675,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,59,0,111,0,0,0,3032,0,0,0,0,0,0,0,533,0,0,1379,819,3854,0,0,0,786,4702,0,0,19,339,0,0,0,0
4f4eb297446afdabb9348d57e2e8f743,0,0,0,21979,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aebfba4ece3d0517ddb9b0c168b8aa50,9319,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11733,0,0,0,0,0
5e10290b2d94805670cda179da460baf,0,0,26,0,0,0,148,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5931,1888,0,0,0,23,0,0,0,0,0,0,21,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,13518,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
d22a68d435389db01d844eece7a2fc5a,0,2663,56,0,0,0,0,728,2000,1324,0,0,48,0,0,0,0,0,0,0,0,1563,6,20,0,0,249,0,345,1088,1947,548,128,35,0,0,0,0,0,0,32,656,0,0,0,4276,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,222,2041,0,0,0,0,0,0,0,0,0,0
b2b277b07106f94301e318988b2e0dec,25,10,3,490,0,0,0,0,0,0,0,0,0,7450,0,0,40,0,0,1768,0,0,0,0,2616,35,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,359,0,18,20,0,0,78,0,0,0,974,0,11,0,75,1133,381,0,0,227,0,0,0,0,79,4187,0,0,0,12,0,24
39f50468bc78d96e2dd6c3751b10db9f,0,0,0,0,0,0,43,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18237,705,0,0,0,0,0,0,31,39,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,291,0,0,0,0,0,0,0,0,0,0
19961bbab8d422e49930e2273b296814,0,0,107,0,0,0,0,0,0,0,18216,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,12,34,249,0,0,0,0,0,251,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0
730f3c63891799c56d8adc1f8a503c26,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e464d3d2119588be15ef1d3d695f7631,896,0,7,0,89,0,20,0,0,0,0,0,0,2767,0,0,106,0,42,231,0,0,0,0,2179,44,0,4,0,0,0,0,0,0,0,0,37,11,0,0,44,0,0,0,259,0,9834,0,0,0,19,0,0,12,82,0,0,19,10,838,0,0,0,76,0,0,0,0,43,444,0,0,0,80,443,102
2ce1fae556b6681279b5d05f7cf1a378,224,0,0,771,0,0,0,0,0,0,0,0,0,9142,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,129,0,313,0,0,0,445,0,215,0,0,0,3142,0,0,353,57,859,0,1165,914,0,0,0,0,0,0,0,0,0,0,144,0,0
3efb912de29019e9dbf11aa4ae57eaf4,0,747,0,3985,74,5,0,0,0,1641,0,1022,0,0,0,162,0,0,0,0,0,0,0,0,3342,0,64,0,0,0,0,0,0,0,0,40,1543,17,1173,0,7,0,0,0,0,28,0,0,133,24,1590,0,3,0,0,0,0,242,51,0,0,0,0,0,0,0,1220,1124,0,0,327,0,0,0,0,0
b099eb7be27c42f3cac5adfef58aad44,0,0,0,0,0,0,33,140,49,41,0,0,34,0,0,0,0,0,0,0,0,0,17187,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,9,444,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,22,0,0,0,0,0,0,0
19a940f1703fca92f813def8fbbcfdc5,0,0,0,0,0,0,0,0,0,95,0,17325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,347,154,0,0,0,0,0,0,0,0,0,0,0,0,0
0c213668c90a7c32a6667ffeb75b6aa9,0,0,30,90,0,0,0,0,622,0,5235,0,0,0,69,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679,3512,0,0,0,0,0,371
2075db6771c307cbf7cb55f0acf0ac85,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,12577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2270,0,0,0,0,0,0
a9ff70525671c35474d9b2ec096cb1c2,0,0,0,674,63,0,0,0,0,73,0,568,0,400,0,573,7223,0,0,140,0,0,0,0,341,24,0,0,0,0,0,0,0,0,0,60,64,40,24,171,0,0,0,0,115,29,225,0,93,126,337,0,0,28,346,30,0,444,49,39,0,0,37,362,0,0,400,261,58,1591,110,104,0,1586,0,146
036f6df6451368d146387b398d5936ba,0,0,0,0,151,0,0,0,0,0,0,0,0,293,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,323,0,0,0,0,31,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,973,0,0,13074,584,0,0
03f74c0ea1f0654719b21d2701e9fa30,0,50,0,4,86,0,0,0,0,387,0,2512,0,186,0,266,383,0,0,0,0,0,0,0,104,5,10,0,0,0,0,0,0,0,0,301,192,6,47,390,0,0,0,0,0,55,272,5,327,0,2797,0,0,0,692,8,0,1042,8,81,0,13,21,0,0,0,2228,8,31,0,13,65,0,0,1064,2482
7cbed2ab4367b5f8226ae067fb9c7a63,0,35,0,4791,0,0,0,0,0,137,0,1073,0,0,0,55,0,0,0,0,0,0,0,0,0,12,38,0,0,0,0,0,0,0,0,110,0,0,6078,38,0,0,0,0,0,27,0,0,0,0,1240,0,0,0,0,0,0,530,18,9,0,0,12,0,0,0,0,0,446,0,154,1271,0,0,0,0
45fea4d08d5d536ef70dbb2c008f8a8b,0,0,0,0,0,0,0,135,0,0,0,0,0,0,13703,0,0,0,0,0,0,457,0,0,0,1614,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227ba13a9ce2640a2ffb5f5cb0a0ec73,0,0,0,125,17,0,0,0,0,48,0,793,0,185,0,159,0,0,0,1843,0,0,0,0,153,8,0,0,0,0,0,0,0,0,0,32,0,0,0,174,0,0,0,0,0,0,171,0,440,0,0,0,0,20,181,0,0,0,16,283,0,41,19,1019,0,0,194,270,51,342,0,80,0,2996,1030,5165
bf42b9adee5c515a1a89f003a822570a,0,0,0,933,0,0,0,0,0,518,0,4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1902,0,0,0,0,147,102,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,5579
db63c29511d99440bda0ed197f9b6fe4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14626,0,0,48
5a65c48fde157b837427c2b621b4aa30,0,0,0,16,3860,18,0,0,0,0,13,5472,0,42,15,57,253,0,0,0,153,28,366,33,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,19,0,12,0,334,0,0,0,0,114,0,0,437,229,12,243,0,51,1487,791,62,60,15,141,0,0,0,0,51,0,95,0,0,0,0
833f37aed544dc1825d4e99ab950ed24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,12082,504,0,0
081a419565b76f808b417bdf71f98e51,225,0,0,206,0,11,0,0,0,112,0,2555,0,0,0,736,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,22,15,1535,0,0,134,0,858,43,0,0,309,0,90,0,20,15,2280,203,0,21,57,0,0,799,417,0,0,0,41,9,211,51,0,41,0,0,1242,1345
14db63dd67d152f4866f6517fac90a29,0,83,13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49771debcbef4e55b2d13d12c8ece850,0,566,21,19,0,0,386,2269,23,303,0,0,0,0,0,0,0,0,436,0,0,1499,2508,0,0,0,293,0,1704,385,40,254,32,0,0,0,0,0,137,0,519,27,0,0,0,483,0,0,0,0,0,95,13,0,0,0,68,0,0,0,0,0,0,0,256,723,0,0,8,0,0,52,0,0,0,0
d174bed80d4adc18ef04499d8997f0e0,0,7871,21,0,0,0,0,2303,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,279,365,7,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,0,0,0,0,0,0,0,0,0,0
511ba2c98d88a363c2b07ec801b36005,0,345,54,0,0,0,0,312,860,69,0,0,48,0,0,0,0,0,0,0,521,0,0,0,0,0,0,3849,1290,82,0,29,0,44,75,0,0,0,0,0,53,29,2344,0,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30dfe1281889748c1d303ed7baa6e6cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,65,128,0,0,0,4148,3902,0,0,0,0,0,0,0,0
4f3e37e402865d04f86230934bbdd6ee,0,0,0,0,0,0,0,788,23,0,0,0,39,0,14,0,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,976,7667,0,0,0,0,0,0,0,0,0,0
dcb97e53a150dfa7a35aa3fd773a7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11506,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf562a4922608a14ec2714881ddd49a9,0,18,0,0,103,127,0,0,53,3,230,0,10,0,980,0,0,322,0,0,438,136,11,79,0,0,2,10,15,2,88,0,0,0,0,0,0,0,3,0,0,197,16,1227,0,11,0,0,0,0,0,0,0,0,0,0,6071,0,0,0,0,44,56,0,0,15,0,0,0,979,132,141,0,0,0,0
8f5617a117045dce87fdc003cc10d569,0,0,0,192,0,0,0,1229,0,0,0,0,2641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,50,0,0,0,0,0,0,658,0,428,0,0,0,0,2122,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,3556,0,19,0,0
823c936a19ad6554a7acf4da094ad9eb,0,0,0,0,0,0,0,373,0,0,0,0,0,0,2279,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
ca4828de4f9b5d57c6bdc8a020ef8bd1,0,0,0,0,0,0,0,0,0,61,0,10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,81,0,0,0,0
442c6ab4c3d22aa9eb9fb744fa4e0300,0,0,0,0,0,0,0,165,752,0,0,0,0,0,4887,0,0,0,0,0,0,2990,0,0,0,1321,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135fa75271d224920a544891d466456b,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10242,0,0,0,0,0,0
059a61b775b391ee049c297962224a79,0,0,382,0,0,12,0,206,1073,13,0,0,26,0,0,0,0,0,0,0,0,4163,0,0,0,0,0,0,1071,0,13,7,480,0,0,0,0,0,0,0,0,585,0,0,0,975,0,0,0,0,0,215,15,0,0,0,111,0,0,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0
218f2754290aed2811d038a7f239eec1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10239,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,29,0,16,0,67
afd36fef1b9c774ec258c67ffc4c3841,0,12,0,357,0,0,0,0,0,314,0,790,0,0,0,379,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,46,0,0,105,60,0,0,0,0,5415,104,0,0,131,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,118,357,496,59,0,267,0,0,0,669
987eb3d2216136c997d04d4063f02524,0,0,0,214,0,0,0,0,0,76,0,516,0,0,0,177,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,6864,0,0,17,0,361,188,0,0,149,0,0,0,0,0,0,131,0,140,116,533,0,0,39,0,0,0,23,26,11,0,0,124,0,0,0,397
86086453bd89cf547394ceb69a6bb08f,0,0,0,41,0,0,0,626,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,2889,0,0,0,0,0,0,0,0,0,0,0,309,211,0,17,0,0,0,0,1329,0,0,0,0,0,0,0,0,411,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,0,31,0,0
d8957964b81c8354f1f4fc7f9d3884a9,0,700,0,0,0,0,0,75,100,0,0,0,19,0,0,0,0,0,0,0,0,324,0,0,0,0,8329,0,53,103,0,233,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7adb327f51019215db6a12aea2d8a962,0,0,557,0,459,0,0,0,0,0,0,1960,0,80,0,20,0,0,0,18,9,0,42,0,161,0,0,619,0,19,0,0,0,0,0,0,145,50,0,551,23,8,0,0,0,0,572,802,347,0,194,274,0,40,33,0,770,0,0,192,0,0,23,0,20,0,0,0,1697,247,0,51,0,0,0,0
ac85772842ecfc5c819bb9632e5eae01,128,0,0,29,1157,0,0,0,0,0,0,25,0,333,31,217,128,776,0,0,43,0,545,0,0,0,0,12,0,65,535,0,0,0,0,17,0,0,75,120,0,0,0,68,0,127,73,133,18,0,0,0,0,0,49,0,228,0,218,53,510,0,1016,24,0,21,0,0,3089,0,0,29,0,0,0,0
b9855807665d78f2af776f70e82f5131,199,0,0,914,1094,0,10,0,0,246,0,947,0,0,0,168,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,91,53,236,0,53,0,0,0,1182,0,1803,0,0,0,0,0,0,0,707,0,0,0,36,0,0,0,0,0,0,0,37,0,125,733,0,28,0,459,15,110
8d850ffcc29a0578673a5786e49b9b51,0,0,0,101,0,0,0,0,0,0,0,514,0,114,0,126,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,97,51,156,0,94,0,67,0,0,0,120,0,0,58,0,0,0,0,0,0,0,0,87,0,0,287,0,54,0,1302,2202,3376
a328d2ee8d3dbda066142eff225a0628,0,0,0,446,0,0,0,0,0,0,0,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,785,60,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,358,0,2692,0,0,31,0,0,0,0
a5fcd43469dc9db6ed3655358e73e373,0,35,0,15,0,0,0,0,1841,0,0,0,0,0,5583,0,0,0,0,0,0,0,0,0,0,170,0,35,0,140,84,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,51
65f46d8c10965a970fcc6949e8c793f6,0,0,0,0,37,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,266,29,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,28,30,0,4,0,49,0,8560,15,291
85fbe45910d0ac5845ae8eb564e7b938,0,562,31,0,0,0,0,2265,91,194,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2425,92,72,453,178,51,0,0,0,0,333,0,101,0,0,0,0,1321,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0
21161fffd97aa36edd6bb454f111ba88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3296,243,0,28,0,0,33,0,0,0,0,91,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,3106,0,0,0,0,0,0,0,0,0,1105,0,0,0,1041,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
adb2867ee2f2d7f1ba0cc58a1ecb66d4,0,2629,3508,0,0,0,0,261,142,379,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,102,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0
25f741e387e56f91ac205e5b268bd0cb,0,0,53,0,0,63,832,0,0,0,0,0,173,0,0,0,0,0,0,0,0,3787,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,775,0,0,0,0,0,0,0,0,0,0
8abb1c6d9cd17b9b86dfd0ef202cd9f8,0,0,0,0,0,0,0,0,89,0,0,0,0,0,44,0,0,0,0,0,0,4699,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3637,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,36,0,0,0,0,0,0,0,0,0,0
c20abb07f93a1c260208f48bbe6ca2e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,163,114,220,0,0,0,0,981,0,0,0,0,0,0,0,0
909554d4a05560388b12126bdad52afc,0,0,0,0,0,0,0,32,656,243,0,0,0,0,0,0,0,0,262,0,0,227,0,0,0,0,0,0,0,590,83,271,3773,0,0,0,0,0,73,0,0,1916,0,0,0,71,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,42,0,0,0,0,0,316,0,0,0,0
06e0899e92ee219581cc8456c83d2caa,0,113,117,0,0,42,197,102,134,284,0,0,0,0,0,0,0,499,0,0,0,909,0,0,0,0,0,0,156,40,66,0,348,0,1360,0,0,0,0,0,638,3158,0,0,0,238,0,0,0,0,0,47,0,0,0,0,50,0,0,0,0,0,0,0,0,96,0,0,0,0,0,22,0,0,0,0
ccd708e56eec633ef1a4a94e4a976163,0,800,37,0,0,0,0,0,17,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,0,0,0,0,0,0,0,0,0,37,0,0,0,0,3239,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46b1330f0ddbbb447c7043ebcec1b8b3,0,0,97,11,0,0,0,70,426,0,0,0,317,0,0,0,0,0,0,0,567,479,0,0,0,0,0,0,0,0,0,375,5279,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25b287f71ef75f7e0691f2c11df25383,0,0,23,0,0,0,436,0,36,0,0,0,606,0,0,0,0,0,0,0,5824,260,0,0,0,0,0,0,170,12,0,0,144,0,6,0,0,0,0,0,0,60,0,0,0,182,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0
d6a9861a4ef2e718c49f80590e3d32f9,0,18,0,0,0,0,0,0,0,242,0,6196,0,0,0,24,857,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,495,0,0
ba5ff697a37928b8f606c6c368702c4a,0,214,3447,0,0,0,0,0,279,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,544,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,1598,418,0,0,0,0,0,0,0,0,0,0
9ec63f22e09d853d4a9f6d8badfed019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5638,1698,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd3184f43c185cc7b265e50884228425,0,0,0,0,0,0,917,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,19,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,1889,0,0,0,0,0,0,0,0,0,0,0,0,4189,28,0,0,0,0,0,0,0,0,0,0
7252680b789e259d68c6142f890ad9c1,0,421,974,0,0,0,0,0,16,768,0,0,274,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,856,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0
